Name,Address,Operation,Homepage,Type,Rate,Img
왕실전골칼국수,대전 대덕구 계족산로36번길 67 (우)34423,매일 11:00 ~ 21:00,https://place.map.kakao.com/21337194,칼국수,4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F7C1A00238B604813BA2888CF91A72DA2
진양원조곱창,대전 대덕구 송촌북로4번길 27-13 1층 (우)34409,월~토 17:00 ~ 23:00,https://place.map.kakao.com/21437096,"곱창,막창",3.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F650E81291B5540F18B26FEEA6BEC1057
전원가든,대전 대덕구 대청로 556 1층 (우)34316,월~토 11:00 ~ 21:00,https://place.map.kakao.com/9389328,장어,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8C33C089E5E04234A5101584897A262E
어가아구찜,대전 대덕구 중리동로 17 (우)34395,화~일 11:30 ~ 22:00,https://place.map.kakao.com/14083836,아구,2.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBFA1AAC448724D3FBAEF54F21FC9369B
코스코스조개구이 송촌점,대전 대덕구 송촌북로4번길 33 (우)34409,매일 17:00 ~ 01:00,https://place.map.kakao.com/11559941,조개,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6EF4BDC264394A57AA93BEC09F765FE0
에이디카페,대전 대덕구 대청로 260 (우)34315,매일 10:30 ~ 22:00,https://place.map.kakao.com/1323723051,카페,3.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB567304909744E8F96D9B253835156B8
옥천식당,대전 대덕구 중리서로 5 (우)34393,,https://place.map.kakao.com/10617457,한식,2.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC92DBC5C2DBD42F2AA5E45D89797B061
은행나무집,대전 대덕구 대청로424번길 516-16 1층 (우)34316,"월,화,수,목,토,일 11:00 ~ 15:00",https://place.map.kakao.com/10070106,"매운탕,해물탕",4.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0B959810778B42A89C70946D32A04FCE
다슬기식당,대전 대덕구 신탄진로804번길 32 (우)34310,매일 00:00 ~ 24:00,https://place.map.kakao.com/8283905,한식,13.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F4A970E9819C142C5B4BE3D61EC2D0548
스타벅스 신탄진금강DT점,대전 대덕구 신탄진로 866 (우)34306,매일 07:00 ~ 22:00,https://place.map.kakao.com/165630198,스타벅스,3.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F0f6bfa76a1e3ac0803442e9d4d72cdc44c362058%3Foriginal
을축,대전 대덕구 신탄진동로23번길 81 (우)34311,매일 10:30 ~ 22:00,https://place.map.kakao.com/1881453602,카페,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_497610701
숯불장터식당,대전 대덕구 석봉로57번길 12 1층 (우)34318,월~토 16:30 ~ 23:00,https://place.map.kakao.com/1962291817,"육류,고기",4.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F93BE2B900BFC4B53BCAA4657D4EFD628
푸짐한활어회 본점,대전 대덕구 송촌남로56번길 1 (우)34425,10:00 ~ 22:00,https://place.map.kakao.com/9532013,회,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F68F24CDEE8F140E3A42D7C485220A214
스타벅스 대전송촌점,대전 대덕구 송촌북로36번길 36 1층 (우)34408,매일 08:00 ~ 22:00,https://place.map.kakao.com/22105107,스타벅스,3.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC8844615471F4764A3FC1472997F2548
착한벌교꼬막짬뽕,대전 대덕구 중리로54번길 7-6 (우)34389,10:00 ~ 22:00,https://place.map.kakao.com/26314809,중국요리,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAE0E01FA78E147159FF5D45475C1CA3F
황제장어나라 송촌점,대전 대덕구 계족산로81번길 95 2층 (우)34407,10:00 ~ 22:00,https://place.map.kakao.com/316177547,장어,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F07CBC394964C4F5599346918D15EB50B
한우백화점,대전 대덕구 중리서로 80 (우)34388,매일 10:00 ~ 22:00,https://place.map.kakao.com/10940892,"육류,고기",4.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9C2529264AD5400586A190F9D636177B
오렌지블로썸 베이커리카페,대전 대덕구 계족산로81번길 70 예성프라자 1층 (우)34408,월~토 10:00 ~ 22:00,https://place.map.kakao.com/27493876,디저트카페,3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F7995201F021B4910B244B9799B4AD069
황가원 석갈비평양냉면,대전 대덕구 회덕로34번길 56-21 1층 (우)34348,매일 11:00 ~ 21:30,https://place.map.kakao.com/1585784862,갈비,4.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F545A013D64E04B3F886705DE6352979F
더원막창 본점,대전 대덕구 한밭대로 1144 1층 (우)34427,매일 15:00 ~ 23:00,https://place.map.kakao.com/21129897,"곱창,막창",4.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F1DACE04C7F7E487D9ADCE901F36C3DD0
미정숯불갈비,대전 대덕구 선비마을로5번길 9 방주빌딩 1층 (우)34404,"월,수,목,금,토 11:30 ~ 22:00",https://place.map.kakao.com/8987539,갈비,3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9511E30C8E464B5CAB1BBEB2FF969B3E
대청마루 옥순네추어칼국수,대전 대덕구 송촌남로 21-1 (우)34424,매일 10:30 ~ 21:00,https://place.map.kakao.com/17201570,추어,4.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1610983D4F578B1F2A
신탄면옥,대전 대덕구 덕암북로104번길 74 (우)34331,매일 11:00 ~ 21:30,https://place.map.kakao.com/26951271,갈비,3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2322234456961E1528
김밥신화,대전 대덕구 중리로 51 1층 (우)34391,"월,수,목,금,토,일 08:00 ~ 20:00",https://place.map.kakao.com/1812807034,분식,3.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1CCB086695EB4E2AB0D96300229E3387
태백회수산,대전 대덕구 송촌북로19번길 30 1층 (우)34410,화~일 15:00 ~ 22:30,https://place.map.kakao.com/24123468,회,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F14592AEFC9894D96A1EF36B1BD72A7F9
산삼과흑염소,대전 대덕구 우암로492번길 93 (우)34414,매일 11:30 ~ 22:00,https://place.map.kakao.com/27186346,"육류,고기",4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEBE6CA560C6D4DDABDF7D06686A4128F
뜰에식당,대전 대덕구 덕암로 247 (우)34330,월~토 17:00 ~ 23:00,https://place.map.kakao.com/11983493,회,4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBF04DC1EABC548FCBF84AFF48C8C0422
예산소복갈비,대전 대덕구 송촌남로 43 (우)34424,매일 10:30 ~ 22:30,https://place.map.kakao.com/12510761,갈비,3.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBD831B7896F246BC92B41500FE13525F
중리회포차,대전 대덕구 중리로 27 1층 (우)34391,매일 15:00 ~ 02:00,https://place.map.kakao.com/1452360487,회,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA1905F2572744C8E9ED653C27D4019EF
바다수산,대전 대덕구 한밭대로1003번길 8 (우)34378,토 12:00 ~ 22:00,https://place.map.kakao.com/11652718,회,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F17251A4B51109D2A1B
양평칼국수 신탄본점,대전 대덕구 덕암로265번길 105 1층 (우)34330,월~토 11:00 ~ 20:30,https://place.map.kakao.com/71684618,칼국수,4.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F964527E9B64A4AF59CBB2B9AA2B6C9BA
방일해장국 신탄진점,대전 대덕구 대덕대로1448번길 3 (우)34323,매일 06:00 ~ 21:00,https://place.map.kakao.com/8318234,해장국,4.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9500717BACBB4524AA1AF12412A22963
왕뚜껑삼씨네겹살이 송촌점,대전 대덕구 송촌북로12번길 34 1층 (우)34409,매일 15:00 ~ 02:00,https://place.map.kakao.com/10623254,"육류,고기",4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F182B86474F7DAD0905
춘복여관경양식,대전 대덕구 신탄진동로7번안길 12 1-2층 (우)34311,월~토 11:00 ~ 21:00,https://place.map.kakao.com/2045852687,양식,3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F46C3E6571ADC4A3596C1DCC463E0A7A7
큰집추어탕,대전 대덕구 계족로 728 (우)34396,매일 11:00 ~ 20:30,https://place.map.kakao.com/12763711,추어,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FCE5E3E74A72449908B9E84471138DF64
굴세상 오정점,대전 대덕구 한밭대로1006번길 7 (우)34437,월~토 10:00 ~ 21:00,https://place.map.kakao.com/8704977,국밥,4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE4355C7AE5D64885BA7B930B8504DB27
한우김사또정육식당,대전 대덕구 대덕대로1458번길 3-8 1층 (우)34323,월~토 13:00 ~ 22:00,https://place.map.kakao.com/1553163924,"육류,고기",3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6D7DD929C2574205B04E854A08028417
팔도한마당순대,대전 대덕구 대전로 1131 1층 (우)34437,매일 00:00 ~ 24:00,https://place.map.kakao.com/865589477,순대,2.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9D72423765694AA0B5D5659FF648EC44
카오삐약,대전 대덕구 비래골길 47-16 1층 (우)34412,매일 10:50 ~ 21:00,https://place.map.kakao.com/2056122140,동남아음식,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF385963BDC12482380D5CF052049B35F
명륜진사갈비 대전송촌점,대전 대덕구 계족산로81번길 60 에스파스빌딩 1층 (우)34408,매일 11:30 ~ 22:50,https://place.map.kakao.com/1844150321,명륜진사갈비,2.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD81AD8B05A184F8591F608B9A25B204C
풍천장어,대전 대덕구 계족산로81번길 11 1층 (우)34409,월~토 12:00 ~ 22:00,https://place.map.kakao.com/12124387,장어,2.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FC619012F2AE14AB9A8B04B28A7689FF5
홍굴이부추손칼국수,대전 대덕구 선비마을로5번길 3 (우)34404,화~일 11:00 ~ 21:00,https://place.map.kakao.com/9605335,칼국수,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F57f08aa3950ad300a15279772b39b8ec89da9b79%3Foriginal
하선생생물짬뽕,대전 대덕구 중리서로 73-1 (우)34387,"월,수,목,금,토,일 11:00 ~ 21:00",https://place.map.kakao.com/976410926,중국요리,3.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE7ED820DFDE344CC82989132A604D764
베트남쌀국수,대전 대덕구 대전로 1392 1층 (우)34360,월~토 11:00 ~ 20:00,https://place.map.kakao.com/1983480642,베트남음식,4.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0ED80C58C72A42D4A97ED175523C6EE0
명륜진사갈비 대전한남대점,대전 대덕구 한남로17번길 16-11 (우)34431,매일 12:00 ~ 23:00,https://place.map.kakao.com/1368969686,명륜진사갈비,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F902CE6ABD152418C83071AECC18C1A7B
한성손짜장,대전 대덕구 덕암로148번안길 24 1층 (우)34332,매일 09:00 ~ 21:00,https://place.map.kakao.com/9578198,중국요리,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD4DC48F3D8E84279A4F84EC055E0B85D
갈밭식당,대전 대덕구 대청호수로 1553 (우)34316,화~일 11:00 ~ 21:00,https://place.map.kakao.com/8725328,"매운탕,해물탕",3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9886091104444995A26E7932F8D7E45B
송태루,대전 대덕구 대화로 83 1층 (우)34370,월~토 10:30 ~ 15:00,https://place.map.kakao.com/2082511539,중식,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4466A302851442BF8340F79C74DD15D4
강촌민물매운탕,대전 대덕구 아리랑로 189 1층 (우)34356,매일 10:00 ~ 22:00,https://place.map.kakao.com/16115239,"매운탕,해물탕",4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F6741C4A330F946548C2A591964535905
사랑과화평,대전 대덕구 송촌북로19번길 15 반지하층 (우)34410,화~토 12:00 ~ 22:00,https://place.map.kakao.com/326510549,커피전문점,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F1DFC0A73E06C4EA788DA9DC7B8DB4255
계족산황톳길가든,대전 대덕구 장동로 213 (우)34345,매일 11:30 ~ 21:00,https://place.map.kakao.com/18150740,한식,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F273A7D3654DB11EE01
진앤키노,대전 대덕구 한남로38번길 28 2층 (우)34431,"토,일요일",https://place.map.kakao.com/10782573,퓨전요리,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF8C9AA9FBBE5453D8923E1FCAD54DCB5
힐링이돼지,대전 대덕구 비래골길 47-20 1층 (우)34412,화~일 11:30 ~ 23:00,https://place.map.kakao.com/1900373444,삼겹살,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F77180ADED48B432BBDE41A3E1F36692A
구구전복삼계탕,대전 대덕구 비래서로81번길 2 (우)34418,매일 11:00 ~ 21:00,https://place.map.kakao.com/17857670,삼계탕,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1546344F4F5595E110
산골짜기,대전 대덕구 신탄진동로24번길 11 1층 (우)34313,월~토 11:30 ~ 21:00,https://place.map.kakao.com/15422500,한식,4.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F180D0EB7497D44DEBF2409C0BA12306E
챠챠,대전 대덕구 송촌북로4번길 7 1층 (우)34409,매일 11:00 ~ 22:00,https://place.map.kakao.com/1579988848,디저트카페,4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1100493551
샤브쌈주머니 오정점,대전 대덕구 한밭대로 1048 2층 (우)34437,매일 11:00 ~ 21:30,https://place.map.kakao.com/18220508,샤브쌈주머니,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F274E1C4A51A974C51A
11시들쌈밥 신탄진 본점,대전 대덕구 대청로 9 1층 (우)34306,매일 11:00 ~ 22:00,https://place.map.kakao.com/899554300,쌈밥,3.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc473473613c438fcad108c8a79fd729ea17c1991%3Foriginal
스시류 본점,대전 대덕구 송촌북로12번길 11 1층 (우)34409,월~토 11:30 ~ 20:30,https://place.map.kakao.com/24203447,"초밥,롤",3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1F0D3F3290624E3180A96C53B1833004
조선화로집 대전송촌점,대전 대덕구 동춘당로 79 1층 101호 (우)34409,매일 11:00 ~ 23:00,https://place.map.kakao.com/1202188922,"육류,고기",3.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_2017272418
소니가짬뽕,대전 대덕구 석봉북로24번길 6 (우)34318,월~토 11:00 ~ 20:30,https://place.map.kakao.com/350199150,중국요리,4.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F257A18D6A9B3407E9FD76FFCBF78931A
포레,대전 대덕구 대전로1033번길 35 (우)34445,토 09:00 ~ 17:00,https://place.map.kakao.com/241876171,카페,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEBABAF20FEA848A8A9935F1CA40AAF52
국가대표 비래점,대전 대덕구 비래동로15번길 2 B동 1층 (우)34417,매일 12:00 ~ 23:00,https://place.map.kakao.com/2031631947,"육류,고기",4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAAD6525E6CE64AFDB8519EEDD38EB20C
새여울수산,대전 대덕구 덕암로265번길 159 (우)34329,월~토 12:00 ~ 23:50,https://place.map.kakao.com/766120134,회,4.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F85F80F6D2D1046679496143F3DA7FF4C
석봉항아리보쌈,대전 대덕구 대덕대로1593번길 55 1층 (우)34305,매일 11:30 ~ 22:00,https://place.map.kakao.com/972355293,"족발,보쌈",1.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC6F6A13A75D042E29BCC8C02E0111B3F
천상대게 신탄진점,대전 대덕구 신탄진로 846 (우)34306,매일 13:00 ~ 22:00,https://place.map.kakao.com/26822469,"게,대게",5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB16DF951331F4EB7943005A64BAF6B1D
포대포소곱창구이,대전 대덕구 선비마을로 22 (우)34405,월~토 12:00 ~ 23:00,https://place.map.kakao.com/10893325,"곱창,막창",3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F121e06eb337d26045bd29556367872a4d764569a%3Foriginal
명가네보쌈칼국수,대전 대덕구 비래동로 30 (우)34418,매일 11:30 ~ 22:00,https://place.map.kakao.com/8296005,"족발,보쌈",3.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6B78187EDF0B4824AC82CCE5D90662E0
등뼈감자탕&등갈비,대전 대덕구 중리북로 35 (우)34389,매일 06:30 ~ 22:00,https://place.map.kakao.com/1933098961,감자탕,2.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F26B7FC5A9B584B87AEB59D89A52FB463
호반레스토랑,대전 대덕구 대청로 493-28 (우)34316,화~일 11:30 ~ 20:00,https://place.map.kakao.com/10974947,양식,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F42C9C76AFA9B42D3AC7E863524980AC6
모들식탁,대전 대덕구 대덕대로1448번길 117 (우)34323,월~토 11:00 ~ 14:00,https://place.map.kakao.com/1435182610,한식,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F9AF6B6BFB86B4E2C843C084989DEFE52
영빈관,대전 대덕구 대덕대로1470번길 64 1층 (우)34323,매일 10:00 ~ 22:00,https://place.map.kakao.com/1746673910,중국요리,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFBDDF3B8B82E4612A46020D390A8DB56
이조갈비 신탄진점,대전 대덕구 신탄진동로23번길 51 1층 (우)34311,10:00 ~ 22:00,https://place.map.kakao.com/9944339,갈비,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F52D326B7C04147E791F460B4BFB17794
두부명가,대전 대덕구 비래서로 33 1층 (우)34417,월~토 11:00 ~ 21:00,https://place.map.kakao.com/8955806,두부전문점,4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9DE39BBC46BA4CCE8C6587AC27CBDE44
샤브톡톡 송촌점,대전 대덕구 계족산로81번길 60 2층 (우)34408,매일 11:30 ~ 21:30,https://place.map.kakao.com/1652346593,샤브샤브,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF26FE2887C6048FF840DF8A0FB3DCA1A
김연수소국밥막국수,대전 대덕구 대전로1370번길 13-14 (우)34360,월~토 09:00 ~ 15:00,https://place.map.kakao.com/27241453,국밥,4.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4E4C0277393F4D218CA733B31576E6C2
원조설악추어탕삼계탕,대전 대덕구 덕암북로48번길 9 1층 (우)34330,토요일,https://place.map.kakao.com/11599554,추어,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F13D886107BEC4582BD30A27F2C33EBEF
어부네민물집,대전 대덕구 대청로490번길 30 (우)34316,매일 12:00 ~ 20:00,https://place.map.kakao.com/8465068,"해물,생선",2.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F455432047B114762965D55A07F316E91
투썸플레이스 신탄진대청호점,대전 대덕구 대청로 152 1층 (우)34314,"토,일 10:00 ~ 22:00",https://place.map.kakao.com/36091815,투썸플레이스,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4865ECF0327549DC9C00453896C8A235
메밀꽃필무렵,대전 대덕구 대청로500번길 8 (우)34316,매일 10:00 ~ 21:00,https://place.map.kakao.com/12002487,한식,3.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8D4AB9A318C94F0A801648341758718A
옥천순대매운족발,대전 대덕구 송촌로 9 1층 (우)34424,매일 07:00 ~ 22:00,https://place.map.kakao.com/1576804617,"족발,보쌈",4.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3B5893B42FE24F84941C421E0E40F072
사랑도회센타,대전 대덕구 신탄진동로7번길 7 1층 (우)34311,10:00 ~ 22:00,https://place.map.kakao.com/24214326,회,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0B6BA7959F9D47D5B7CCB0D03AF82B72
단지막창 대전송촌점,대전 대덕구 계족산로81번길 59-7 (우)34408,매일 16:30 ~ 01:00,https://place.map.kakao.com/26560143,"곱창,막창",4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F590C5AE85D774777A7AB5330E344C3CE
작은식당 본점,대전 대덕구 오정로63번길 1 1층 (우)34441,토 11:00 ~ 14:00,https://place.map.kakao.com/1319969667,한식뷔페,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9E1B0443CC3847859123256FB59A07BC
